_id,tag,type,origin,description,ungroupedDescription,group1,group1,group3,valueDefault,priority,frozenDetectTimeout,invalidDetectTimeout,historianDeadBand,historianPeriod,supervisedOfCommand,commandOfSupervised,location,isEvent,unit,alarmState,stateTextTrue,stateTextFalse,eventTextTrue,eventTextFalse,formula,parcels,kconv1,kconv2,protocolSourceConnectionNumber,protocolSourceCommonAddress,protocolSourceObjectAddress,protocolSourceASDU,protocolSourceCommandDuration,protocolSourceCommandUseSBO,hiLimit,hihiLimit,hihihiLimit,loLimit,loloLimit,lololoLimit,hysteresis,substituted,alarmDisabled,annotation,commandBlocked,notes,updatesCnt,alarmed,invalid,overflow,transient,frozen,sourceDataUpdate,value,valueString,timeTag,timeTagAlarm,timeTagAtSource,timeTagAtSourceOk
64194,"KNH2KYU22XSWI8942----K","digital","command","KNH2~TL2 KYU2 230kV~SW89-42:status-Cmd","SW89-42:status-Cmd","KNH2","TL2 KYU2 230kV","",0.000000,1,0,300,0.000000,0,28634,0,null,false,"",2,"Close","Open","Close","Open",0,null,1.000000,0.000000,1,0,64194,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64195,"KNH2KYU22XSWI8940----K","digital","command","KNH2~TL2 KYU2 230kV~SW89-40:status-Cmd","SW89-40:status-Cmd","KNH2","TL2 KYU2 230kV","",0.000000,1,0,300,0.000000,0,28624,0,null,false,"",2,"Close","Open","Close","Open",0,null,1.000000,0.000000,1,0,64195,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64196,"KNH2KYU22XSWI8944----K","digital","command","KNH2~TL2 KYU2 230kV~SW89-44:status-Cmd","SW89-44:status-Cmd","KNH2","TL2 KYU2 230kV","",0.000000,1,0,300,0.000000,0,28630,0,null,false,"",2,"Close","Open","Close","Open",0,null,1.000000,0.000000,1,0,64196,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64197,"KNH2KHB12XSWI8946----K","digital","command","KNH2~TL2 KHB1 230kV~SW89-46:status-Cmd","SW89-46:status-Cmd","KNH2","TL2 KHB1 230kV","",0.000000,1,0,300,0.000000,0,28620,0,null,false,"",2,"Close","Open","Close","Open",0,null,1.000000,0.000000,1,0,64197,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64198,"KNH2KHB12XSWI8950----K","digital","command","KNH2~TL2 KHB1 230kV~SW89-50:status-Cmd","SW89-50:status-Cmd","KNH2","TL2 KHB1 230kV","",0.000000,1,0,300,0.000000,0,28622,0,null,false,"",2,"Close","Open","Close","Open",0,null,1.000000,0.000000,1,0,64198,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64199,"KNH2KHB12XSWI8948----K","digital","command","KNH2~TL2 KHB1 230kV~SW89-48:status-Cmd","SW89-48:status-Cmd","KNH2","TL2 KHB1 230kV","",0.000000,1,0,300,0.000000,0,28612,0,null,false,"",2,"Close","Open","Close","Open",0,null,1.000000,0.000000,1,0,64199,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64200,"KNH2KHB12XSWI8952----K","digital","command","KNH2~TL2 KHB1 230kV~SW89-52:status-Cmd","SW89-52:status-Cmd","KNH2","TL2 KHB1 230kV","",0.000000,1,0,300,0.000000,0,28618,0,null,false,"",2,"Close","Open","Close","Open",0,null,1.000000,0.000000,1,0,64200,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64201,"KNH2KHB11XSWI8954----K","digital","command","KNH2~TL1 KHB1 230kV~SW89-54:status-Cmd","SW89-54:status-Cmd","KNH2","TL1 KHB1 230kV","",0.000000,1,0,300,0.000000,0,28608,0,null,false,"",2,"Close","Open","Close","Open",0,null,1.000000,0.000000,1,0,64201,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64202,"KNH2KHB11XSWI8958----K","digital","command","KNH2~TL1 KHB1 230kV~SW89-58:status-Cmd","SW89-58:status-Cmd","KNH2","TL1 KHB1 230kV","",0.000000,1,0,300,0.000000,0,28610,0,null,false,"",2,"Close","Open","Close","Open",0,null,1.000000,0.000000,1,0,64202,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64203,"KNH2KHB11XSWI8956----K","digital","command","KNH2~TL1 KHB1 230kV~SW89-56:status-Cmd","SW89-56:status-Cmd","KNH2","TL1 KHB1 230kV","",0.000000,1,0,300,0.000000,0,28600,0,null,false,"",2,"Close","Open","Close","Open",0,null,1.000000,0.000000,1,0,64203,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64204,"KNH2KHB11XSWI8960----K","digital","command","KNH2~TL1 KHB1 230kV~SW89-60:status-Cmd","SW89-60:status-Cmd","KNH2","TL1 KHB1 230kV","",0.000000,1,0,300,0.000000,0,28606,0,null,false,"",2,"Close","Open","Close","Open",0,null,1.000000,0.000000,1,0,64204,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64205,"KNH2KEA11XSWI8906----K","digital","command","KNH2~TL KEA1 230kV~SW89-06:status-Cmd","SW89-06:status-Cmd","KNH2","TL KEA1 230kV","",0.000000,1,0,300,0.000000,0,28660,0,null,false,"",2,"Close","Open","Close","Open",0,null,1.000000,0.000000,1,0,64205,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64206,"KNH2KEA11XSWI8910----K","digital","command","KNH2~TL KEA1 230kV~SW89-10:status-Cmd","SW89-10:status-Cmd","KNH2","TL KEA1 230kV","",0.000000,1,0,300,0.000000,0,28662,0,null,false,"",2,"Close","Open","Close","Open",0,null,1.000000,0.000000,1,0,64206,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64207,"KNH2KEA11XSWI8908----K","digital","command","KNH2~TL KEA1 230kV~SW89-08:status-Cmd","SW89-08:status-Cmd","KNH2","TL KEA1 230kV","",0.000000,1,0,300,0.000000,0,28654,0,null,false,"",2,"Close","Open","Close","Open",0,null,1.000000,0.000000,1,0,64207,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64208,"KNH2KEA11XSWI8912----K","digital","command","KNH2~TL KEA1 230kV~SW89-12:status-Cmd","SW89-12:status-Cmd","KNH2","TL KEA1 230kV","",0.000000,1,0,300,0.000000,0,28656,0,null,false,"",2,"Close","Open","Close","Open",0,null,1.000000,0.000000,1,0,64208,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64209,"KNH2KHB11RREC----BlckK","digital","command","KNH2~TL1 KHB1 230kV~Recloser(79)-Blq-Cmd","Recloser(79)-Blq-Cmd","KNH2","TL1 KHB1 230kV","",0.000000,1,0,300,0.000000,0,28670,0,null,false,"",1,"Block","Unblock","Block","Unblock",0,null,1.000000,0.000000,1,0,64209,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64210,"KNH2KHB12RREC----BlckK","digital","command","KNH2~TL2 KHB1 230kV~Recloser(79)-Blq-Cmd","Recloser(79)-Blq-Cmd","KNH2","TL2 KHB1 230kV","",0.000000,1,0,300,0.000000,0,28700,0,null,false,"",1,"Block","Unblock","Block","Unblock",0,null,1.000000,0.000000,1,0,64210,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64211,"KNH2KYU22RREC----BlckK","digital","command","KNH2~TL2 KYU2 230kV~Recloser(79)-Blq-Cmd","Recloser(79)-Blq-Cmd","KNH2","TL2 KYU2 230kV","",0.000000,1,0,300,0.000000,0,28730,0,null,false,"",1,"Block","Unblock","Block","Unblock",0,null,1.000000,0.000000,1,0,64211,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64212,"KNH2KYU21RREC----BlckK","digital","command","KNH2~TL1 KYU2 230kV~Recloser(79)-Blq-Cmd","Recloser(79)-Blq-Cmd","KNH2","TL1 KYU2 230kV","",0.000000,1,0,300,0.000000,0,28770,0,null,false,"",1,"Block","Unblock","Block","Unblock",0,null,1.000000,0.000000,1,0,64212,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64213,"KIK3KAL11XCBR5201----K","digital","command","KIK3~TL1 KAL1 138kV~BRK52-01:status-Cmd","BRK52-01:status-Cmd","KIK3","TL1 KAL1 138kV","",0.000000,1,0,300,0.000000,0,5582,0,null,false,"",2,"On","Off","On","Off",0,null,1.000000,0.000000,1,0,64213,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64214,"KIK3KAL11XSWI8902----K","digital","command","KIK3~TL1 KAL1 138kV~SW89-02:status-Cmd","SW89-02:status-Cmd","KIK3","TL1 KAL1 138kV","",0.000000,1,0,300,0.000000,0,5583,0,null,false,"",2,"Close","Open","Close","Open",0,null,1.000000,0.000000,1,0,64214,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64215,"KIK3KAL11XSWI8904----K","digital","command","KIK3~TL1 KAL1 138kV~SW89-04:status-Cmd","SW89-04:status-Cmd","KIK3","TL1 KAL1 138kV","",0.000000,1,0,300,0.000000,0,5584,0,null,false,"",2,"Close","Open","Close","Open",0,null,1.000000,0.000000,1,0,64215,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64216,"KIK3KAL11XSWI8906----K","digital","command","KIK3~TL1 KAL1 138kV~SW89-06:status-Cmd","SW89-06:status-Cmd","KIK3","TL1 KAL1 138kV","",0.000000,1,0,300,0.000000,0,5585,0,null,false,"",2,"Close","Open","Close","Open",0,null,1.000000,0.000000,1,0,64216,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64217,"KIK3KAL11RSYN----EnblK","digital","command","KIK3~TL1 KAL1 138kV~(25)-Enabling-Cmd","(25)-Enabling-Cmd","KIK3","TL1 KAL1 138kV","",0.000000,1,0,300,0.000000,0,3801,0,null,false,"",2,"Enable","Disable","Enable","Disable",0,null,1.000000,0.000000,1,0,64217,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64218,"KIK3KAL11RREC----InclK","digital","command","KIK3~TL1 KAL1 138kV~Recloser(79)-Incl-Cmd","Recloser(79)-Incl-Cmd","KIK3","TL1 KAL1 138kV","",0.000000,1,0,300,0.000000,0,3803,0,null,false,"",2,"Include","Exclude","Include","Exclude",0,null,1.000000,0.000000,1,0,64218,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64219,"KIK3KAL11RTPR--------K","digital","command","KIK3~TL1 KAL1 138kV~Teleprotection-Cmd","Teleprotection-Cmd","KIK3","TL1 KAL1 138kV","",0.000000,1,0,300,0.000000,0,3804,0,null,false,"",2,"On","Off","On","Off",0,null,1.000000,0.000000,1,0,64219,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64220,"KIK3KYU21XCBR5202----K","digital","command","KIK3~TL1 KYU2 138kV~BRK52-02:status-Cmd","BRK52-02:status-Cmd","KIK3","TL1 KYU2 138kV","",0.000000,1,0,300,0.000000,0,5587,0,null,false,"",2,"On","Off","On","Off",0,null,1.000000,0.000000,1,0,64220,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64221,"KIK3KYU21XSWI8908----K","digital","command","KIK3~TL1 KYU2 138kV~SW89-08:status-Cmd","SW89-08:status-Cmd","KIK3","TL1 KYU2 138kV","",0.000000,1,0,300,0.000000,0,5588,0,null,false,"",2,"Close","Open","Close","Open",0,null,1.000000,0.000000,1,0,64221,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64222,"KIK3KYU21XSWI8910----K","digital","command","KIK3~TL1 KYU2 138kV~SW89-10:status-Cmd","SW89-10:status-Cmd","KIK3","TL1 KYU2 138kV","",0.000000,1,0,300,0.000000,0,5589,0,null,false,"",2,"Close","Open","Close","Open",0,null,1.000000,0.000000,1,0,64222,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64223,"KIK3KYU21XSWI8912----K","digital","command","KIK3~TL1 KYU2 138kV~SW89-12:status-Cmd","SW89-12:status-Cmd","KIK3","TL1 KYU2 138kV","",0.000000,1,0,300,0.000000,0,5590,0,null,false,"",2,"Close","Open","Close","Open",0,null,1.000000,0.000000,1,0,64223,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64224,"KIK3KYU21RSYN----EnblK","digital","command","KIK3~TL1 KYU2 138kV~(25)-Enabling-Cmd","(25)-Enabling-Cmd","KIK3","TL1 KYU2 138kV","",0.000000,1,0,300,0.000000,0,3848,0,null,false,"",2,"Enable","Disable","Enable","Disable",0,null,1.000000,0.000000,1,0,64224,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64225,"KIK3KYU21RREC----InclK","digital","command","KIK3~TL1 KYU2 138kV~Recloser(79)-Incl-Cmd","Recloser(79)-Incl-Cmd","KIK3","TL1 KYU2 138kV","",0.000000,1,0,300,0.000000,0,3850,0,null,false,"",2,"Include","Exclude","Include","Exclude",0,null,1.000000,0.000000,1,0,64225,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64226,"KIK3KYU21RTPR--------K","digital","command","KIK3~TL1 KYU2 138kV~Teleprotection-Cmd","Teleprotection-Cmd","KIK3","TL1 KYU2 138kV","",0.000000,1,0,300,0.000000,0,3851,0,null,false,"",2,"On","Off","On","Off",0,null,1.000000,0.000000,1,0,64226,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64227,"KIK3KAL11RBLF----Rst-K","digital","command","KIK3~TL1 KAL1 138kV~(86BF)-Reset-Cmd","(86BF)-Reset-Cmd","KIK3","TL1 KAL1 138kV","",0.000000,1,0,300,0.000000,0,5576,0,null,false,"",1,"Reset","","Reset","",0,null,1.000000,0.000000,1,0,64227,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64228,"KIK3KYU21RBLF----Rst-K","digital","command","KIK3~TL1 KYU2 138kV~(86BF)-Reset-Cmd","(86BF)-Reset-Cmd","KIK3","TL1 KYU2 138kV","",0.000000,1,0,300,0.000000,0,5577,0,null,false,"",1,"Reset","","Reset","",0,null,1.000000,0.000000,1,0,64228,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64229,"KEP1KPM21RSYN----InclK","digital","command","KEP1~TL1 KPM2~Synchronizer(25)-Incl-Cmd","Synchronizer(25)-Incl-Cmd","KEP1","TL1 KPM2","",0.000000,1,0,300,0.000000,0,39746,0,null,false,"",2,"Include","Exclude","Include","Exclude",0,null,1.000000,0.000000,1,0,64229,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64230,"KEP1KPM21RPRT----GrAIK","digital","command","KEP1~TL1 KPM2~Protection-Grupo de ajuste-Cmd","Protection-Grupo de ajuste-Cmd","KEP1","TL1 KPM2","",0.000000,1,0,300,0.000000,0,39747,0,null,false,"",2,"Group_1","Group_2","Group_1","Group_2",0,null,1.000000,0.000000,1,0,64230,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64231,"KEP1KPM21RREC----InclK","digital","command","KEP1~TL1 KPM2~Recloser(79)-Inclusion-Cmd","Recloser(79)-Inclusion-Cmd","KEP1","TL1 KPM2","",0.000000,1,0,300,0.000000,0,39748,0,null,false,"",2,"Include","Exclude","Include","Exclude",0,null,1.000000,0.000000,1,0,64231,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64232,"KEP1KPM21RREC----TrplK","digital","command","KEP1~TL1 KPM2~Recloser(79)-Tripolar-Cmd","Recloser(79)-Tripolar-Cmd","KEP1","TL1 KPM2","",0.000000,1,0,300,0.000000,0,39749,0,null,false,"",1,"Tripolar","Normal","Tripolar","Normal",0,null,1.000000,0.000000,1,0,64232,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64233,"KEP1KPM21RTPR----POTiK","digital","command","KEP1~TL1 KPM2~Teleprotection-POTT incl.-Cmd","Teleprotection-POTT incl.-Cmd","KEP1","TL1 KPM2","",0.000000,1,0,300,0.000000,0,39970,0,null,false,"",2,"Include","Exclude","Include","Exclude",0,null,1.000000,0.000000,1,0,64233,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64234,"KEP1KPM21RTPR----TDDiK","digital","command","KEP1~TL1 KPM2~Teleprotection-TDD incl.-Cmd","Teleprotection-TDD incl.-Cmd","KEP1","TL1 KPM2","",0.000000,1,0,300,0.000000,0,40002,0,null,false,"",2,"Include","Exclude","Include","Exclude",0,null,1.000000,0.000000,1,0,64234,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64235,"KEP1KPM21XCBR5201----K","digital","command","KEP1~TL1 KPM2~BRK52-01:status-Cmd","BRK52-01:status-Cmd","KEP1","TL1 KPM2","",0.000000,1,0,300,0.000000,0,33294,0,null,false,"",2,"On","Off","On","Off",0,null,1.000000,0.000000,1,0,64235,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64236,"KEP1KPM21XSWI8906----K","digital","command","KEP1~TL1 KPM2~SW89-06:status-Cmd","SW89-06:status-Cmd","KEP1","TL1 KPM2","",0.000000,1,0,300,0.000000,0,39726,0,null,false,"",2,"Close","Open","Close","Open",0,null,1.000000,0.000000,1,0,64236,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64237,"KEP1KPM21XSWI8908----K","digital","command","KEP1~TL1 KPM2~SW89-08:status-Cmd","SW89-08:status-Cmd","KEP1","TL1 KPM2","",0.000000,1,0,300,0.000000,0,39729,0,null,false,"",2,"Close","Open","Close","Open",0,null,1.000000,0.000000,1,0,64237,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64238,"KEP1KPM21XSWI8910----K","digital","command","KEP1~TL1 KPM2~SW89-10:status-Cmd","SW89-10:status-Cmd","KEP1","TL1 KPM2","",0.000000,1,0,300,0.000000,0,39732,0,null,false,"",2,"Close","Open","Close","Open",0,null,1.000000,0.000000,1,0,64238,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64239,"KEP1KPM21XSWI8901----K","digital","command","KEP1~TL1 KPM2~SW89-01:status-Cmd","SW89-01:status-Cmd","KEP1","TL1 KPM2","",0.000000,1,0,300,0.000000,0,39740,0,null,false,"",2,"Close","Open","Close","Open",0,null,1.000000,0.000000,1,0,64239,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64240,"KEP1UCS--ZUCS----ChvrK","digital","command","KEP1~UCS~Chaveamento-Cmd","Chaveamento-Cmd","KEP1","UCS","",0.000000,1,0,300,0.000000,0,39969,0,null,false,"",2,"Chavear","","Chavear","",0,null,1.000000,0.000000,1,0,64240,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64241,"KEP1KMA11XCBR5202----K","digital","command","KEP1~TL1 KMA1 230kV~BRK52-02:status-Cmd","BRK52-02:status-Cmd","KEP1","TL1 KMA1 230kV","",0.000000,1,0,300,0.000000,0,40018,0,null,false,"",2,"On","Off","On","Off",0,null,1.000000,0.000000,1,0,64241,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64242,"KEP1KMA11XSWI8912----K","digital","command","KEP1~TL1 KMA1 230kV~SW89-12:status-Cmd","SW89-12:status-Cmd","KEP1","TL1 KMA1 230kV","",0.000000,1,0,300,0.000000,0,40019,0,null,false,"",2,"Close","Open","Close","Open",0,null,1.000000,0.000000,1,0,64242,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64243,"KEP1KMA11XSWI8914----K","digital","command","KEP1~TL1 KMA1 230kV~SW89-14:status-Cmd","SW89-14:status-Cmd","KEP1","TL1 KMA1 230kV","",0.000000,1,0,300,0.000000,0,40020,0,null,false,"",2,"Close","Open","Close","Open",0,null,1.000000,0.000000,1,0,64243,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64244,"KEP1KMA11XSWI8916----K","digital","command","KEP1~TL1 KMA1 230kV~SW89-16:status-Cmd","SW89-16:status-Cmd","KEP1","TL1 KMA1 230kV","",0.000000,1,0,300,0.000000,0,40021,0,null,false,"",2,"Close","Open","Close","Open",0,null,1.000000,0.000000,1,0,64244,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64245,"KEP1KMA11RSYN----GrAIK","digital","command","KEP1~TL1 KMA1 230kV~(25)-GrAjuste-Cmd","(25)-GrAjuste-Cmd","KEP1","TL1 KMA1 230kV","",0.000000,1,0,300,0.000000,0,39483,0,null,false,"",2,"Group_1","Group_2","Group_1","Group_2",0,null,1.000000,0.000000,1,0,64245,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64246,"KEP1KMA11RTPR--------K","digital","command","KEP1~TL1 KMA1 230kV~Teleprotection-Cmd","Teleprotection-Cmd","KEP1","TL1 KMA1 230kV","",0.000000,1,0,300,0.000000,0,39485,0,null,false,"",2,"On","Off","On","Off",0,null,1.000000,0.000000,1,0,64246,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64247,"KEP1KMA11RREC----InclK","digital","command","KEP1~TL1 KMA1 230kV~Recloser(79)-Incl-Cmd","Recloser(79)-Incl-Cmd","KEP1","TL1 KMA1 230kV","",0.000000,1,0,300,0.000000,0,39484,0,null,false,"",2,"Include","Exclude","Include","Exclude",0,null,1.000000,0.000000,1,0,64247,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64248,"KEP1KPL41XCBR5205----K","digital","command","KEP1~TL1 KPL4 230kV~BRK52-05:status-Cmd","BRK52-05:status-Cmd","KEP1","TL1 KPL4 230kV","",0.000000,1,0,300,0.000000,0,40023,0,null,false,"",2,"On","Off","On","Off",0,null,1.000000,0.000000,1,0,64248,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64249,"KEP1KPL41XSWI8930----K","digital","command","KEP1~TL1 KPL4 230kV~SW89-30:status-Cmd","SW89-30:status-Cmd","KEP1","TL1 KPL4 230kV","",0.000000,1,0,300,0.000000,0,40024,0,null,false,"",2,"Close","Open","Close","Open",0,null,1.000000,0.000000,1,0,64249,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64250,"KEP1KPL41XSWI8932----K","digital","command","KEP1~TL1 KPL4 230kV~SW89-32:status-Cmd","SW89-32:status-Cmd","KEP1","TL1 KPL4 230kV","",0.000000,1,0,300,0.000000,0,40025,0,null,false,"",2,"Close","Open","Close","Open",0,null,1.000000,0.000000,1,0,64250,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64251,"KEP1KPL41XSWI8934----K","digital","command","KEP1~TL1 KPL4 230kV~SW89-34:status-Cmd","SW89-34:status-Cmd","KEP1","TL1 KPL4 230kV","",0.000000,1,0,300,0.000000,0,40026,0,null,false,"",2,"Close","Open","Close","Open",0,null,1.000000,0.000000,1,0,64251,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64252,"KEP1KPL41RSYN----GrAIK","digital","command","KEP1~TL1 KPL4 230kV~(25)-GrAjuste-Cmd","(25)-GrAjuste-Cmd","KEP1","TL1 KPL4 230kV","",0.000000,1,0,300,0.000000,0,39528,0,null,false,"",2,"Group_1","Group_2","Group_1","Group_2",0,null,1.000000,0.000000,1,0,64252,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64253,"KEP1KPL41RTPR--------K","digital","command","KEP1~TL1 KPL4 230kV~Teleprotection-Cmd","Teleprotection-Cmd","KEP1","TL1 KPL4 230kV","",0.000000,1,0,300,0.000000,0,39530,0,null,false,"",2,"On","Off","On","Off",0,null,1.000000,0.000000,1,0,64253,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
64254,"KEP1KPL41RREC----InclK","digital","command","KEP1~TL1 KPL4 230kV~Recloser(79)-Incl-Cmd","Recloser(79)-Incl-Cmd","KEP1","TL1 KPL4 230kV","",0.000000,1,0,300,0.000000,0,39529,0,null,false,"",2,"Include","Exclude","Include","Exclude",0,null,1.000000,0.000000,1,0,64254,0,0,true,0,0,0,0,0,0,0.000000,false,false,"",false,"",0,false,true,false,false,false,null,0.000000,"0.000000",null,null,null,null
